MG;Joanésia;5567;5334
MG;João Monlevade;75320;74142
MG;João Pinheiro;45150;45559
MG;Joaquim Felício;4086;4339
MG;Jordânia;11337;10360
MG;José Gonçalves de Minas;4662;4543
MG;José Raydan;4412;4432
MG;Josenópolis;4636;4591
MG;Juatuba;20978;22649
MG;Juiz de Fora;526706;520811
MG;Juramento;4108;4130
MG;Juruaia;8684;9358
MG;Juvenília;6321;5703
MG;Ladainha;17195;17084
MG;Lagamar;7873;7592
MG;Lagoa da Prata;47007;46539
MG;Lagoa dos Patos;4596;4208
MG;Lagoa Dourada;12265;12316
MG;Lagoa Formosa;17134;17228
MG;Lagoa Grande;9216;8710
MG;Lagoa Santa;48213;53645
MG;Lajinha;17678;19616
MG;Lambari;19244;19655
MG;Lamim;3654;3442
MG;Laranjal;6568;6492
MG;Lassance;6651;6479
MG;Lavras;92542;93231
MG;Leandro Ferreira;2986;3204
MG;Leme do Prado;5145;4810
MG;Leopoldina;51545;51210
MG;Liberdade;5397;5312
MG;Lima Duarte;16494;16183
MG;Limeira do Oeste;6792;6946
MG;Lontra;8332;8453
MG;Luisburgo;6482;6230
MG;Luislândia;6727;6422
MG;Luminárias;5527;5418
MG;Luz;17835;17537
MG;Machacalis;7069;6981
MG;Machado;39509;38981
MG;Madre de Deus de Minas;5173;4918
MG;Malacacheta;18181;18740
MG;Mamonas;6485;6336
MG;Manga;21338;19649
MG;Manhuaçu;78605;80530
MG;Manhumirim;20934;21487
MG;Mantena;27580;27130
MG;Mar de Espanha;11658;11840
MG;Maravilhas;7224;7235
MG;Maria da Fé;14637;14186
MG;Mariana;54689;54796
MG;Marilac;4394;4204
MG;Mário Campos;12029;13396
MG;Maripá de Minas;2981;2803
MG;Marliéria;3793;4010
MG;Marmelópolis;3156;2944
MG;Martinho Campos;12662;12672
MG;Martins Soares;6715;7288
MG;Mata Verde;7802;7935
MG;Materlândia;4772;4576
MG;Mateus Leme;26862;28141
MG;Mathias Lobato;3526;3350
MG;Matias Barbosa;13872;13521
MG;Matias Cardoso;11037;10085
MG;Matipó;17017;17743
MG;Mato Verde;12957;12646
MG;Matozinhos;35233;34295
MG;Matutina;3789;3756
MG;Medeiros;3398;3476
MG;Medina;21115;20979
MG;Mendes Pimentel;6684;6335
MG;Mercês;10902;10392
MG;Mesquita;6641;6016
MG;Minas Novas;31647;30824
MG;Minduri;3665;3841
MG;Mirabela;13252;13080
MG;Miradouro;10648;10288
MG;Miraí;13502;13911
MG;Miravânia;4998;4577
MG;Moeda;4667;4706
MG;Moema;7041;7068
MG;Monjolos;2311;2344
MG;Monsenhor Paulo;7582;8203
MG;Montalvânia;16135;15745
MG;Monte Alegre de Minas;19051;19743
MG;Monte Azul;22838;21853
MG;Monte Belo;12852;13055
MG;Monte Carmelo;45975;45916
MG;Monte Formoso;4943;4675
MG;Monte Santo de Minas;20536;21236
MG;Monte Sião;20135;21434
MG;Montes Claros;363227;366135
MG;Montezuma;7677;7533
MG;Morada Nova de Minas;8750;8305
MG;Morro da Garça;2966;2637
MG;Morro do Pilar;3524;3374
MG;Munhoz;6419;6227
MG;Muriaé;99628;101431
MG;Mutum;27123;26659
MG;Muzambinho;20426;20418
MG;Nacip Raydan;3015;3157
MG;Nanuque;41329;40774
MG;Naque;6154;6398
MG;Natalândia;3376;3280
MG;Natércia;4773;4660
MG;Nazareno;8096;8009
MG;Nepomuceno;25152;25803
MG;Ninheira;11031;9851
MG;Nova Belém;3532;3674
MG;Nova Era;18579;17511
MG;Nova Lima;76608;82273
MG;Nova Módica;3952;3767
MG;Nova Ponte;12504;13067
MG;Nova Porteirinha;7597;7399
MG;Nova Resende;14686;15489
MG;Nova Serrana;67967;76482
MG;Nova União;5653;5565
MG;Novo Cruzeiro;31319;30746
MG;Novo Oriente de Minas;10763;10368
MG;Novorizonte;5136;4991
MG;Olaria;2479;1951
MG;Olhos-d'Água;5338;5343
MG;Olímpio Noronha;2655;2555
MG;Oliveira;39214;39637
MG;Oliveira Fortes;1951;2122
MG;Onça de Pitangui;3129;3061
MG;Oratórios;4538;4504
MG;Orizânia;7078;7348
MG;Ouro Branco;35475;35643
MG;Ouro Fino;32639;31734
MG;Ouro Preto;69495;70589
MG;Ouro Verde de Minas;7215;6001
MG;Padre Carvalho;6176;5881
MG;Padre Paraíso;18891;18955
MG;Pai Pedro;6217;5942
MG;Paineiras;4672;4611
MG;Pains;8476;8031
MG;Paiva;1687;1554
MG;Palma;6212;6544
MG;Palmópolis;6810;6781
MG;Papagaios;15384;14306
MG;Pará de Minas;84264;85076
MG;Paracatu;83560;85448
MG;Paraguaçu;20429;20346
MG;Paraisópolis;18844;19524
MG;Paraopeba;23410;22731
MG;Passa Quatro;15907;15638
MG;Passa Tempo;8783;8176
MG;Passabém;2132;1753
MG;Passa-Vinte;1825;2073
MG;Passos;107619;106987
MG;Patis;5572;5611
MG;Patos de Minas;139841;139849
MG;Patrocínio;86467;83188
MG;Patrocínio do Muriaé;5613;5320
MG;Paula Cândido;9404;9289
MG;Paulistas;5002;4904
MG;Pavão;9155;8565
MG;Peçanha;17727;17266
MG;Pedra Azul;3731;23857
MG;Pedra Bonita;4080;6707
MG;Pedra do Anta;26000;3323
MG;Pedra do Indaiá;6751;3880
MG;Pedra Dourada;2241;2220
MG;Pedralva;11351;11426
MG;Pedras de Maria da Cruz;11877;10426
MG;Pedrinópolis;3586;3500
MG;Pedro Leopoldo;59064;59213
MG;Pedro Teixeira;1680;1785
MG;Pequeri;3093;3177
MG;Pequi;4504;4104
MG;Perdigão;7961;9159
MG;Perdizes;14786;14561
MG;Perdões;20228;20191
MG;Periquito;7161;7005
MG;Pescador;4197;4135
MG;Piau;3064;2829
MG;Piedade de Caratinga;6937;7246
MG;Piedade de Ponte Nova;4273;4065
MG;Piedade do Rio Grande;4871;4682
MG;Piedade dos Gerais;4762;4669
MG;Pimenta;8525;8268
MG;Pingo-d'Água;4201;4467
MG;Pintópolis;8183;7232
MG;Piracema;6785;6399
MG;Pirajuba;4059;4803
MG;Piranga;17836;17250
MG;Piranguçu;5319;5236
MG;Piranguinho;8227;8064
MG;Pirapetinga;10636;10390
MG;Pirapora;53708;53604
MG;Piraúba;10931;10841
MG;Pitangui;26038;25545
MG;Piumhi;32580;32121
MG;Planura;11138;10545
MG;Poço Fundo;15916;16022
MG;Poços de Caldas;151449;153726
MG;Pocrane;8790;8920
MG;Pompéu;29929;29337
MG;Ponte Nova;57654;57551
MG;Ponto Chique;11458;3991
MG;Ponto dos Volantes;4282;11408
MG;Porteirinha;37842;37607
MG;Porto Firme;10989;10490
MG;Poté;15237;15736
MG;Pouso Alegre;127974;132445
MG;Pouso Alto;6494;6178
MG;Prados;8560;8444
MG;Prata;26857;25973
MG;Pratápolis;8800;8776
MG;Pratinha;3435;3295
MG;Presidente Bernardes;5853;5514
MG;Presidente Juscelino;4385;3877
MG;Presidente Kubitschek;3085;2960
MG;Presidente Olegário;18989;18639
MG;Prudente de Morais;9335;9676
MG;Quartel Geral;3353;3325
MG;Queluzito;1896;1867
MG;Raposos;15521;15423
MG;Raul Soares;24606;23783
MG;Recreio;10538;10308
MG;Reduto;6663;6619
MG;Resende Costa;10941;10958
MG;Resplendor;17608;17098
MG;Ressaquinha;4732;4723
MG;Riachinho;8437;8010
MG;Riacho dos Machados;9716;9361
MG;Ribeirão das Neves;349307;299729
MG;Ribeirão Vermelho;3938;3842
MG;Rio Acima;4412;9200
MG;Rio Casca;8685;14120
MG;Rio do Prado;14790;5204
MG;Rio Doce;2656;2477
MG;Rio Espera;6728;6004
MG;Rio Manso;5266;5325
MG;Rio Novo;9300;8725
MG;Rio Paranaíba;10990;11913
MG;Rio Pardo de Minas;29947;29242
MG;Rio Piracicaba;14846;14150
MG;Rio Pomba;17359;17168
MG;Rio Preto;5631;5304
MG;Rio Vermelho;15343;13549
MG;Ritápolis;5149;4887
MG;Rochedo de Minas;2137;2133
MG;Rodeiro;6589;6982
MG;Romaria;3636;3586
MG;Rosário da Limeira;4362;4277
MG;Rubelita;8097;7586
MG;Rubim;9855;9939
MG;Sabará;126195;127097
MG;Sabinópolis;16326;15661
MG;Sacramento;23112;24093
MG;Salinas;38789;39367
MG;Salto da Divisa;7157;6866
MG;Santa Bárbara;27571;28160
MG;Santa Bárbara do Leste;7762;7719
MG;Santa Bárbara do Monte Verde;2999;2821
MG;Santa Bárbara do Tugúrio;4574;4551
MG;Santa Cruz de Minas;7671;7929
MG;Santa Cruz de Salinas;5466;4366
MG;Santa Cruz do Escalvado;5321;4963
MG;Santa Efigênia de Minas;4568;4576
MG;Santa Fé de Minas;4129;3951
MG;Santa Helena de Minas;6126;6079
MG;Santa Juliana;11571;11588
MG;Santa Luzia;231607;204327
MG;Santa Margarida;14806;15111
MG;Santa Maria de Itabira;10821;10568
MG;Santa Maria do Salto;5989;5273
MG;Santa Maria do Suaçuí;14931;14399
MG;Santa Rita de Caldas;9333;9008
MG;Santa Rita de Ibitipoca;3847;3563
MG;Santa Rita de Jacutinga;5869;4976
MG;Santa Rita de Minas;5980;6605
MG;Santa Rita do Itueto;5739;5670
MG;Santa Rita do Sapucaí;36150;38253
MG;Santa Rosa da Serra;3407;3233
MG;Santa Vitória;15791;18275
MG;Santana da Vargem;7222;7209
MG;Santana de Cataguases;3785;3643
MG;Santana de Pirapama;8820;7963
MG;Santana do Deserto;3977;3867
MG;Santana do Garambéu;2205;2254
MG;Santana do Jacaré;4716;4623
MG;Santana do Manhuaçu;8353;8581
MG;Santana do Paraíso;24695;27965
MG;Santana do Riacho;4405;4045
MG;Santana dos Montes;4134;3813
MG;Santo Antônio do Amparo;18125;17440
MG;Santo Antônio do Aventureiro;3600;3540
MG;Santo Antônio do Grama;4349;4063
MG;Santo Antônio do Itambé;4651;4101
MG;Santo Antônio do Jacinto;11458;11747
MG;Santo Antônio do Monte;25899;26168
MG;Santo Antônio do Retiro;7087;6979
MG;Santo Antônio do Rio Abaixo;1794;1774
MG;Santo Hipólito;3673;3219
MG;Santos Dumont;47244;46246
MG;São Bento Abade;4715;4642
MG;São Brás do Suaçuí;3657;3531
MG;São Domingos das Dores;5418;5425
MG;São Domingos do Prata;17857;17336
MG;São Félix de Minas;3484;3377
MG;São Francisco;55141;54007
MG;São Francisco de Paula;6384;6480
MG;São Francisco de Sales;5314;5815
MG;São Francisco do Glória;5685;5139
MG;São Geraldo;9846;10459
MG;São Geraldo da Piedade;4865;4341
MG;São Geraldo do Baixio;3461;3534
MG;São Gonçalo do Abaeté;6546;6328
MG;São Gonçalo do Pará;11246;10585
MG;São Gonçalo do Rio Abaixo;9738;9878
MG;São Gonçalo do Rio Preto;3269;3064
MG;São Gonçalo do Sapucaí;23627;24029
MG;São Gotardo;32580;32141
MG;São João Batista do Glória;4971;6935
MG;São João da Lagoa;2981;4676
MG;São João da Mata;26983;2730
MG;São João da Ponte;11267;25307
MG;São João das Missões;85503;11829
MG;São João del Rei;9881;84919
MG;São João do Manhuaçu;5132;10363
MG;São João do Manteninha;8128;5249
MG;São João do Oriente;4223;7827
MG;São João do Pacuí;22782;4091
MG;São João do Paraíso;7198;22420
MG;São João Evangelista;16254;15556
MG;São João Nepomuceno;26160;25155
MG;São Joaquim de Bicas;23986;26104
MG;São José da Barra;7090;6834
MG;São José da Lapa;19234;20168
MG;São José da Safira;4069;4089
MG;São José da Varginha;4070;4273
MG;São José do Alegre;4066;4011
MG;São José do Divino;3881;3832
MG;São José do Goiabal;5743;5608
MG;São José do Jacuri;7234;6535
MG;São José do Mantimento;2579;2609
MG;São Lourenço;42688;42021
MG;São Miguel do Anta;7094;6770
MG;São Pedro da União;5386;4996
MG;São Pedro do Suaçuí;5925;5531
MG;São Pedro dos Ferros;9087;8289
MG;São Romão;9713;10468
MG;São Roque de Minas;6301;6714
MG;São Sebastião da Bela Vista;5193;4997
MG;São Sebastião da Vargem Alegre;2877;2816
MG;São Sebastião do Anta;5723;5813
MG;São Sebastião do Maranhão;12099;10574
MG;São Sebastião do Oeste;5689;5894
MG;São Sebastião do Paraíso;64800;65491
MG;São Sebastião do Rio Preto;1737;1601
MG;São Sebastião do Rio Verde;2292;2121
MG;São Thomé das Letras;6943;6690
MG;São Tiago;10645;10586
MG;São Tomás de Aquino;7073;7077
MG;São Vicente de Minas;6525;7073
MG;Sapucaí-Mirim;6046;6302
MG;Sardoá;5477;5657
MG;Sarzedo;25583;26470
MG;Sem-Peixe;2993;2823
MG;Senador Amaral;5201;5226
MG;Senador Cortes;2082;1988
MG;Senador Firmino;7361;7279
MG;Senador José Bento;1855;1830
MG;Senador Modestino Gonçalves;5105;4527
MG;Senhora de Oliveira;5873;5687
MG;Senhora do Porto;3635;3496
MG;Senhora dos Remédios;10588;10210
MG;Sericita;7345;7139
MG;Seritinga;1818;1793
MG;Serra Azul de Minas;890;4222
MG;Serra da Saudade;10778;811
MG;Serra do Salitre;8667;10638
MG;Serra dos Aimorés;4479;8430
MG;Serrania;7584;7545
MG;Serranópolis de Minas;4787;4455
MG;Serranos;2130;1990
MG;Serro;21525;20822
MG;Sete Lagoas;225358;216400
MG;Setubinha;11588;11008
MG;Silveirânia;2193;2197
MG;Silvianópolis;6261;6041
MG;Simão Pereira;2594;2542
MG;Simonésia;17933;18408
MG;Sobrália;6116;5796
MG;Soledade de Minas;5795;5716
MG;Tabuleiro;4068;4042
MG;Taiobeiras;31333;31192
MG;Taparuba;3357;3131
MG;Tapira;3757;4173
MG;Tapiraí;1888;1871
MG;Taquaraçu de Minas;3950;3818
MG;Tarumirim;14585;14279
MG;Teixeiras;12187;11371
MG;Teófilo Otoni;130517;135154
MG;Timóteo;79813;81993
MG;Tiradentes;6966;7054
MG;Tiros;7626;6855
MG;Tocantins;16408;15886
MG;Tocos do Moji;4084;3960
MG;Toledo;6038;5806
MG;Tombos;8881;9375
MG;Três Corações;75776;73339
MG;Três Marias;28042;28683
MG;Três Pontas;54149;54078
MG;Tumiritinga;6198;6329
MG;Tupaciguara;23841;24271
MG;Turmalina;18134;18222
MG;Turvolândia;5020;4690
MG;Ubá;99708;102782
MG;Ubaí;12499;11751
MG;Ubaporanga;12561;12068
MG;Uberaba;296261;299361
MG;Uberlândia;634345;611904
MG;Umburatiba;2844;2693
MG;Unaí;78125;78144
MG;União de Minas;4735;4402
MG;Uruana de Minas;2747;3233
MG;Urucânia;10502;10285
MG;Urucuia;12203;13911
MG;Vargem Alegre;6829;6455
MG;Vargem Bonita;2140;2160
MG;Vargem Grande do Rio Pardo;4924;4755
MG;Varginha;121785;124162
MG;Varjão de Minas;6520;6158
MG;Várzea da Palma;36314;36129
MG;Varzelândia;19771;19112
MG;Vazante;20042;19785
MG;Verdelândia;8514;8436
MG;Veredinha;6045;5559
MG;Veríssimo;3991;3530
MG;Vermelho Novo;4698;4698
MG;Vespasiano;101846;106685
MG;Viçosa;74171;72786
MG;Vieiras;3899;3715
MG;Virgem da Lapa;14685;13615
MG;Virgínia;8544;8618
MG;Virginópolis;11273;10553
MG;Virgolândia;5819;5624
MG;Visconde do Rio Branco;37228;38353
MG;Volta Grande;5402;5082
MG;Wenceslau Braz;2571;2550
MS;Água Clara;13879;14686
MS;Alcinópolis;4515;4638
MS;Amambaí;34986;35133
MS;Anastácio;23047;23940
MS;Anaurilândia;8697;8535
MS;Angélica;7465;9326
MS;Antônio João;8734;8270
MS;Aparecida do Taboado;20623;22621
MS;Aquidauana;46515;45781
MS;Aral Moreira;9679;10420
MS;Bandeirantes;6001;6624
MS;Bataguassu;19596;20119
MS;Batayporã;10885;10960
MS;Bela Vista;23726;23290
MS;Bodoquena;8397;7956
MS;Bonito;17856;19789
MS;Brasilândia;12538;11817
MS;Caarapó;23696;26156
MS;Camapuã;13532;13617
MS;Campo Grande;755107;796252
MS;Caracol;5320;5460
MS;Cassilândia;21677;21034
MS;Chapadão do Sul;17293;20262
MS;Corguinho;4370;4960
MS;Coronel Sapucaia;14569;14161
MS;Corumbá;99467;104318
MS;Costa Rica;19228;20027
MS;Coxim;32933;32259
MS;Deodápolis;11600;12200
MS;Dois Irmãos do Buriti;9643;10442
MS;Douradina;5075;5413
MS;Dourados;189762;198422
MS;Eldorado;12421;11743
MS;Fátima do Sul;19332;19030
MS;Figueirão;3443;2937
MS;Glória de Dourados;9894;9919
MS;Guia Lopes da Laguna;10407;10309
MS;Iguatemi;15222;14972
MS;Inocência;7501;7654
MS;Itaporã;19390;21159
MS;Itaquiraí;17603;18833
MS;Ivinhema;21067;22395
MS;Japorã;7752;7854
MS;Jaraguari;5776;6415
MS;Jardim;24174;24485
MS;Jateí;3895;4008
MS;Juti;5569;5971
MS;Ladário;18805;19948
MS;Laguna Carapã;6031;6565
MS;Maracaju;32492;38264
MS;Miranda;24838;25794
MS;Mundo Novo;16506;17149
MS;Naviraí;45627;47174
MS;Nioaque;15693;14338
MS;Nova Alvorada do Sul;12673;16930
MS;Nova Andradina;45916;46369
MS;Novo Horizonte do Sul;4932;4827
MS;Paranaíba;40259;40330
MS;Paranhos;11553;12514
MS;Pedro Gomes;8537;7924
MS;Ponta Porã;75941;79174
MS;Porto Murtinho;15527;15530
MS;Ribas do Rio Pardo;20077;21271
MS;Rio Brilhante;27903;31279
MS;Rio Negro;5054;5006
MS;Rio Verde de Mato Grosso;19216;18948
MS;Rochedo;4480;4972
MS;Santa Rita do Pardo;7454;7307
MS;São Gabriel do Oeste;21650;22617
MS;Selvíria;6656;6303
MS;Sete Quedas;10955;10769
MS;Sidrolândia;41261;43564
MS;Sonora;13334;15240
MS;Tacuru;9554;10330
MS;Taquarussu;3165;3520
MS;Terenos;15276;17567
MS;Três Lagoas;89493;103536
MS;Vicentina;5783;5911
MT;Acorizal;5659;5493
MT;Água Boa;20276;21325
MT;Alta Floresta;51414;49332
MT;Alto Araguaia;14611;15969
MT;Alto Boa Vista;5475;5403
MT;Alto Garças;9550;10505
MT;Alto Paraguai;8329;10180
MT;Alto Taquari;6505;8349
MT;Apiacás;8381;8713
MT;Araguaiana;2996;3180
MT;Araguainha;1115;1077
MT;Araputanga;16090;15470
MT;Arenápolis;9903;10218
MT;Aripuanã;20511;19006
MT;Barão de Melgaço;7851;7585
MT;Barra do Bugres;34349;32134
MT;Barra do Garças;55120;56903
MT;Bom Jesus do Araguaia;4792;5437
MT;Brasnorte;15089;15783
MT;Cáceres;87261;88428
MT;Campinápolis;14301;14450
MT;Campo Novo do Parecis;23784;28340
MT;Campo Verde;28147;32692
MT;Campos de Júlio;5223;5327
MT;Canabrava do Norte;5563;4771
MT;Canarana;18014;19011
MT;Carlinda;12097;10890
MT;Castanheira;8059;8265
MT;Chapada dos Guimarães;18190;17980
MT;Cláudia;11148;11122
MT;Cocalinho;6103;5500
MT;Colíder;32096;30975
MT;Colniza;31597;27616
MT;Comodoro;18974;18419
MT;Confresa;22606;25684
MT;Conquista D'Oeste;3289;3447
MT;Cotriguaçu;14965;15455
MT;Cuiabá;550562;556299
MT;Curvelândia;5039;4893
MT;Denise;11142;8605
MT;Diamantino;18989;20475
MT;Dom Aquino;8498;8153
MT;Feliz Natal;11170;11253
MT;Figueirópolis D'Oeste;3656;3757
MT;Gaúcha do Norte;6195;6423
MT;General Carneiro;5028;5080
MT;Glória D'Oeste;3185;3118
MT;Guarantã do Norte;32142;32525
MT;Guiratinga;14523;14038
MT;Indiavaí;2679;2424
MT;Ipiranga do Norte;4641;5382
MT;Itanhangá;5061;5420
MT;Itaúba;4585;4483
MT;Itiquira;13022;11653
MT;Jaciara;25922;25790
MT;Jangada;8462;7740
MT;Jauru;10748;10255
MT;Juara;33246;32948
MT;Juína;39708;39351
MT;Juruena;9595;11671
MT;Juscimeira;12168;11382
MT;Lambari D'Oeste;5060;5492
MT;Lucas do Rio Verde;33556;47571
MT;Luciára;2467;2204
MT;Marcelândia;14473;11819
MT;Matupá;15170;14396
MT;Mirassol d'Oeste;25605;25495
MT;Nobres;15315;15003
MT;Nortelândia;6272;6374
MT;Nossa Senhora do Livramento;12819;11579
MT;Nova Bandeirantes;14078;12004
MT;Nova Brasilândia;4902;4495
MT;Nova Canaã do Norte;13237;12174
MT;Nova Guarita;4907;4877
MT;Nova Lacerda;5252;5544
MT;Nova Marilândia;2345;2980
MT;Nova Maringá;5989;6793
MT;Nova Monte Verde;8602;8191
MT;Nova Mutum;26874;33034
MT;Nova Nazaré;2955;3110
MT;Nova Olímpia;20944;17771
MT;Nova Santa Helena;3473;3487
MT;Nova Ubiratã;8372;9492
MT;Nova Xavantina;19398;19783
MT;Novo Horizonte do Norte;3970;3768
MT;Novo Mundo;7216;7512
MT;Novo Santo Antônio;2325;2068
MT;Novo São Joaquim;6985;5924
MT;Paranaíta;12113;10718
MT;Paranatinga;21424;19594
MT;Pedra Preta;16461;15920
MT;Peixoto de Azevedo;30363;31170
MT;Planalto da Serra;2797;2715
MT;Poconé;32162;31857
MT;Pontal do Araguaia;5322;5523
MT;Ponte Branca;1804;1744
MT;Pontes e Lacerda;39228;41741
MT;Porto Alegre do Norte;6383;10912
MT;Porto dos Gaúchos;10109;5433
MT;Porto Esperidião;9850;11111
MT;Porto Estrela;4027;3568
MT;Poxoréo;17758;17413
MT;Primavera do Leste;46933;53004
MT;Querência;11570;13476
MT;Reserva do Cabaçal;2598;2584
MT;Ribeirão Cascalheira;9172;9002
MT;Ribeirãozinho;2194;2216
MT;Rio Branco;5208;5069
MT;Rondolândia;3484;3638
MT;Rondonópolis;181902;198950
MT;Rosário Oeste;18497;17601
MT;Salto do Céu;3584;3842
MT;Santa Carmem;4573;4123
MT;Santa Cruz do Xingu;2357;1967
MT;Santa Rita do Trivelato;2751;2585
MT;Santa Terezinha;7690;7484
MT;Santo Afonso;2944;3001
MT;Santo Antônio do Leste;3573;3898
MT;Santo Antônio do Leverger;20412;18696
MT;São Félix do Araguaia;11257;10716
MT;São José do Povo;3451;3634
MT;São José do Rio Claro;18637;17461
MT;São José do Xingu;4218;5266
MT;São José dos Quatro Marcos;19493;18945
MT;São Pedro da Cipa;4241;4209
MT;Sapezal;15735;18880
MT;Serra Nova Dourada;1447;1393
MT;Sinop;114051;116014
MT;Sorriso;60028;68894
MT;Tabaporã;10760;9863
MT;Tangará da Serra;81960;85319
MT;Tapurah;11517;10723
MT;Terra Nova do Norte;15190;11107
MT;Tesouro;3205;3436
MT;Torixoréu;4113;4013
MT;União do Sul;4093;3727
MT;Vale de São Domingos;2955;3052
MT;Várzea Grande;240038;255449
MT;Vera;9502;10326
MT;Vila Bela da Santíssima Trindade;14523;14634
MT;Vila Rica;20075;21828
PA;Abaetetuba;139819;142785
PA;Abel Figueiredo;6967;6844
PA;Acará;48501;53680
PA;Afuá;32633;35467
PA;Água Azul do Norte;31216;25286
PA;Alenquer;57067;53004
PA;Almeirim;31192;33588
PA;Altamira;98750;100736
PA;Anajás;27386;25254
PA;Ananindeua;505512;477999
PA;Anapu;20421;21398
PA;Augusto Corrêa;39317;41072
PA;Aurora do Pará;22315;27070
PA;Aveiro;20266;15875
PA;Bagre;20386;24644
PA;Baião;28299;38092
PA;Bannach;3947;3405
PA;Barcarena;92567;102668
PA;Belém;1437600;1402056
PA;Belterra;12671;16451
PA;Benevides;46611;52888
PA;Bom Jesus do Tocantins;13593;15467
PA;Bonito;12013;13923
PA;Bragança;107060;114720
PA;Brasil Novo;19754;15575
PA;Brejo Grande do Araguaia;7688;7306
PA;Breu Branco;52200;54032
PA;Breves;101094;93835
PA;Bujaru;23654;26053
PA;Cachoeira do Arari;20411;20801
PA;Cachoeira do Piriá;18777;27332
PA;Cametá;117099;122683
PA;Canaã dos Carajás;27675;27929
PA;Capanema;64429;64140
PA;Capitão Poço;52797;52057
PA;Castanhal;161497;176116
PA;Chaves;20506;21286
PA;Colares;11433;11439
PA;Conceição do Araguaia;47237;45724
PA;Concórdia do Pará;22251;28774
PA;Cumaru do Norte;11890;10811
PA;Curionópolis;17944;18197
PA;Curralinho;27543;29204
PA;Curuá;12984;12487
PA;Curuçá;36748;34919
PA;Dom Eliseu;39088;52224
PA;Eldorado dos Carajás;29251;31954
PA;Faro;19585;8035
PA;Floresta do Araguaia;15629;18036
PA;Garrafão do Norte;25538;25097
PA;Goianésia do Pará;29164;31031
PA;Gurupá;25511;29520
PA;Igarapé-Açu;35241;36155
PA;Igarapé-Miri;57003;58498
PA;Inhangapi;10377;10218
PA;Ipixuna do Pará;44396;53318
PA;Irituia;30552;31429
PA;Itaituba;127848;97704
PA;Itupiranga;41541;51341
PA;Jacareacanga;41487;14223
PA;Jacundá;55900;52191
PA;Juruti;35530;48306
PA;Limoeiro do Ajuru;24967;25440
PA;Mãe do Rio;29087;28100
PA;Magalhães Barata;7895;8148
PA;Marabá;203049;238708
PA;Maracanã;29417;28438
PA;Marapanim;28011;26750
PA;Marituba;101158;110842
PA;Medicilândia;23682;27785
PA;Melgaço;17657;25096
PA;Mocajuba;24695;27207
PA;Moju;68600;71329
PA;Monte Alegre;63941;55636
PA;Muaná;30568;34875
PA;Nova Esperança do Piriá;24062;20256
PA;Nova Ipixuna;15097;14859
PA;Nova Timboteua;12677;13844
PA;Novo Progresso;21504;25138
PA;Novo Repartimento;55762;63604
PA;Óbidos;48429;49552
PA;Oeiras do Pará;26796;29005
PA;Oriximiná;58683;63905
PA;Ourém;15841;16458
PA;Ourilândia do Norte;21327;27965
PA;Pacajá;41953;40831
PA;Palestina do Pará;7301;7470
PA;Paragominas;97350;99460
PA;Parauapebas;152777;160229
PA;Pau D'Arco;6522;5950
PA;Peixe-Boi;7916;7862
PA;Piçarra;13140;12699
PA;Placas;19592;24744
PA;Ponta de Pedras;26445;26560
PA;Portel;48945;53257
PA;Porto de Moz;28091;34756
PA;Prainha;26570;29337
PA;Primavera;10993;10311
PA;Quatipuru;13459;12527
PA;Redenção;67064;76501
PA;Rio Maria;17437;17713
PA;Rondon do Pará;47772;47509
PA;Rurópolis;36068;41272
PA;Salinópolis;39184;37726
PA;Salvaterra;18124;20572
PA;Santa Bárbara do Pará;14740;17584
PA;Santa Cruz do Arari;6280;8378
PA;Santa Isabel do Pará;55570;60713
PA;Santa Luzia do Pará;18417;19426
PA;Santa Maria das Barreiras;17778;17686
PA;Santa Maria do Pará;23202;23194
PA;Santana do Araguaia;55033;58067
PA;Santarém;276665;297040
PA;Santarém Novo;6347;6196
PA;Santo Antônio do Tauá;26855;27199
PA;São Caetano de Odivelas;16862;16991
PA;São Domingos do Araguaia;22063;23370
PA;São Domingos do Capim;27923;30034
PA;São Félix do Xingu;67208;95694
PA;São Francisco do Pará;11743;15123
PA;São Geraldo do Araguaia;25027;25429
PA;São João da Ponta;5038;5360
PA;São João de Pirabas;19900;20890
PA;São João do Araguaia;11923;13225
PA;São Miguel do Guamá;44818;52350
PA;São Sebastião da Boa Vista;21874;23307
PA;Sapucaia;5609;5144
PA;Senador José Porfírio;14434;12840
PA;Soure;22459;23235
PA;Tailândia;72720;82434
PA;Terra Alta;10580;10416
PA;Terra Santa;16004;17130
PA;Tomé-Açu;48607;57228
PA;Tracuateua;27825;27817
PA;Trairão;17134;17093
PA;Tucumã;27691;34334
PA;Tucuruí;96010;98919
PA;Ulianópolis;36020;45190
PA;Uruará;59881;44758
PA;Vigia;46205;48482
PA;Viseu;55512;57148
PA;Vitória do Xingu;9664;13607
PA;Xinguara;40529;40984
PB;Água Branca;9581;9532
PB;Aguiar;5799;5522
PB;Alagoa Grande;28126;28427
PB;Alagoa Nova;19799;19766
PB;Alagoinha;13470;13660
PB;Alcantil;5232;5261
PB;Algodão de Jandaíra;2425;2379
PB;Alhandra;18941;18168
PB;Amparo;2078;2104
PB;Aparecida;7607;7756
PB;Araçagi;17839;17158
PB;Arara;12804;12738
PB;Araruna;20009;19054
PB;Areia;25648;23653
PB;Areia de Baraúnas;2159;1914
PB;Areial;6441;6504
