MG;Araçuaí;36059;37169;37220
MG;Araguari;110983;114970;115632
MG;Arantina;2811;2888;2884
MG;Araponga;8188;8454;8478
MG;Araporã;6271;6527;6593
MG;Arapuá;2780;2866;2870
MG;Araújos;8135;8517;8645
MG;Araxá;95888;99986;101136
MG;Arceburgo;9732;10146;10262
MG;Arcos;37188;38630;38946
MG;Areado;13958;14503;14624
MG;Argirita;2860;2924;2907
MG;Aricanduva;4848;5036;5078
MG;Arinos;17669;18198;18210
MG;Astolfo Dutra;13237;13738;13840
MG;Ataléia;14109;14344;14188
MG;Augusto de Lima;4930;5062;5051
MG;Baependi;18426;19045;19117
MG;Baldim;7877;8093;8082
MG;Bambuí;22891;23665;23759
MG;Bandeira;4938;5059;5039
MG;Bandeira do Sul;5405;5603;5639
MG;Barão de Cocais;29205;30501;30893
MG;Barão de Monte Alto;5643;5770;5738
MG;Barbacena;128120;132980;133972
MG;Barra Longa;5930;5991;5893
MG;Barroso;19787;20484;20590
MG;Bela Vista de Minas;10028;10342;10362
MG;Belmiro Braga;3400;3499;3500
MG;Belo Horizonte;2395785;2479165;2491109
MG;Belo Oriente;23984;25026;25329
MG;Belo Vale;7553;7789;7803
MG;Berilo;12198;12508;12469
MG;Berizal;4431;4597;4630
MG;Bertópolis;4508;4648;4656
MG;Betim;388873;406474;412003
MG;Bias Fortes;3703;3765;3724
MG;Bicas;13783;14268;14342
MG;Biquinhas;2602;2664;2652
MG;Boa Esperança;38734;40018;40155
MG;Bocaina de Minas;5011;5163;5169
MG;Bocaiúva;47236;48974;49293
MG;Bom Despacho;46482;48350;48802
MG;Bom Jardim de Minas;6480;6663;6658
MG;Bom Jesus da Penha;3942;4091;4121
MG;Bom Jesus do Amparo;5593;5817;5871
MG;Bom Jesus do Galho;15242;15633;15587
MG;Bom Repouso;10449;10759;10763
MG;Bom Sucesso;17271;17805;17832
MG;Bonfim;6811;7012;7014
MG;Bonfinópolis de Minas;5778;5904;5867
MG;Bonito de Minas;9947;10395;10535
MG;Borda da Mata;17523;18271;18481
MG;Botelhos;14893;15326;15325
MG;Botumirim;6447;6612;6593
MG;Brás Pires;4567;4664;4634
MG;Brasilândia de Minas;14642;15310;15522
MG;Brasília de Minas;31356;32378;32473
MG;Brasópolis;14585;14982;14957
MG;Braúnas;4973;5091;5068
MG;Brumadinho;35085;36748;37314
MG;Bueno Brandão;10886;11211;11217
MG;Buenópolis;10281;10583;10586
MG;Bugre;3999;4122;4128
MG;Buritis;23091;23979;24169
MG;Buritizeiro;27076;27974;28071
MG;Cabeceira Grande;6534;6774;6818
MG;Cabo Verde;13838;14262;14280
MG;Cachoeira da Prata;3635;3734;3727
MG;Cachoeira de Minas;11107;11481;11525
MG;Cachoeira de Pajeú;9025;9333;9372
MG;Cachoeira Dourada;2536;2628;2645
MG;Caetanópolis;10467;10918;11046
MG;Caeté;41423;43036;43395
MG;Caiana;5059;5260;5308
MG;Cajuri;4026;4135;4128
MG;Caldas;13764;14250;14325
MG;Camacho;3097;3158;3133
MG;Camanducaia;21162;21844;21901
MG;Cambuí;27020;28123;28402
MG;Cambuquira;12612;12997;13012
MG;Campanário;3586;3706;3720
MG;Campanha;15635;16215;16325
MG;Campestre;20707;21340;21367
MG;Campina Verde;19358;19959;19991
MG;Campo Azul;3701;3821;3832
MG;Campo Belo;51900;53656;53870
MG;Campo do Meio;11483;11831;11844
MG;Campo Florido;7103;7444;7562
MG;Campos Altos;14416;14964;15078
MG;Campos Gerais;27760;28683;28783
MG;Cana Verde;5578;5739;5738
MG;Canaã;4604;4729;4721
MG;Canápolis;11476;11882;11945
MG;Candeias;14616;15066;15088
MG;Cantagalo;4249;4406;4436
MG;Caparaó;5241;5416;5435
MG;Capela Nova;4724;4848;4836
MG;Capelinha;35368;36740;37041
MG;Capetinga;7039;7222;7203
MG;Capim Branco;9030;9382;9461
MG;Capinópolis;15424;15961;16038
MG;Capitão Andrade;5019;5221;5270
MG;Capitão Enéas;14372;14894;14986
MG;Capitólio;8251;8535;8574
MG;Caputira;9060;9349;9371
MG;Caraí;22549;23340;23458
MG;Caranaíba;3260;3341;3330
MG;Carandaí;23692;24594;24864
MG;Carangola;32353;33358;33412
MG;Caratinga;86364;89578;90192
MG;Carbonita;9176;9467;9487
MG;Careaçu;6372;6604;6645
MG;Carlos Chagas;19779;20214;20090
MG;Carmésia;2477;2567;2584
MG;Carmo da Cachoeira;11872;12249;12276
MG;Carmo da Mata;11007;11382;11429
MG;Carmo de Minas;13932;14451;14550
MG;Carmo do Cajuru;20444;21294;21519
MG;Carmo do Paranaíba;29777;30695;30739
MG;Carmo do Rio Claro;20531;21206;21273
MG;Carmópolis de Minas;17456;18205;18416
MG;Carneirinho;9556;9890;9939
MG;Carrancas;3958;4081;4089
MG;Carvalhópolis;3380;3502;3523
MG;Carvalhos;4530;4651;4642
MG;Casa Grande;2241;2307;2308
MG;Cascalho Rico;2893;2999;3018
MG;Cássia;17433;17967;17991
MG;Cataguases;70630;73232;73712
MG;Catas Altas;4938;5136;5184
MG;Catas Altas da Noruega;3489;3608;3623
MG;Catuji;6614;6761;6721
MG;Catuti;5067;5200;5187
MG;Caxambu;21641;22257;22244
MG;Cedro do Abaeté;1199;1227;1222
MG;Central de Minas;6806;7029;7051
MG;Centralina;10271;10583;10593
MG;Chácara;2856;2977;3010
MG;Chalé;5643;5811;5814
MG;Chapada do Norte;15184;15638;15648
MG;Chapada Gaúcha;11339;11972;12239
MG;Chiador;2759;2827;2817
MG;Cipotânea;6578;6793;6813
MG;Claraval;4588;4751;4776
MG;Claro dos Poções;7712;7909;7885
MG;Cláudio;26262;27321;27579
MG;Coimbra;7135;7392;7437
MG;Coluna;8972;9213;9195
MG;Comendador Gomes;2992;3093;3105
MG;Comercinho;8011;8094;7962
MG;Conceição da Aparecida;9888;10222;10263
MG;Conceição da Barra de Minas;3944;4057;4055
MG;Conceição das Alagoas;23932;25139;25588
MG;Conceição das Pedras;2755;2840;2845
MG;Conceição de Ipanema;4468;4609;4618
MG;Conceição do Mato Dentro;17798;18273;18235
MG;Conceição do Pará;5214;5400;5430
MG;Conceição do Rio Verde;13052;13499;13559
MG;Conceição dos Ouros;10609;11048;11151
MG;Cônego Marinho;7196;7464;7515
MG;Confins;6077;6336;6409
MG;Congonhal;10732;11198;11334
MG;Congonhas;49616;51709;52280
MG;Congonhas do Norte;4950;5103;5111
MG;Conquista;6591;6824;6860
MG;Conselheiro Lafaiete;118578;123275;124370
MG;Conselheiro Pena;22319;23032;23088
MG;Consolação;1732;1785;1801
MG;Contagem;613815;637961;643476
MG;Coqueiral;9241;9492;9476
MG;Coração de Jesus;26079;26889;26933
MG;Cordisburgo;8689;8963;8981
MG;Cordislândia;3447;3556;3565
MG;Corinto;23819;24484;24457
MG;Coroaci;10190;10453;10422
MG;Coromandel;27562;28398;28428
MG;Coronel Fabriciano;104637;108302;108843
MG;Coronel Murta;9115;9387;9394
MG;Coronel Pacheco;2996;3093;3101
MG;Coronel Xavier Chaves;3319;3429;3440
MG;Córrego Danta;3349;3426;3408
MG;Córrego do Bom Jesus;3716;3819;3815
MG;Córrego Fundo;5883;6110;6159
MG;Córrego Novo;3050;3100;3065
MG;Couto de Magalhães de Minas;4234;4377;4395
MG;Crisólita;6161;6408;6467
MG;Cristais;11553;12046;12185
MG;Cristália;5787;5976;5993
MG;Cristiano Otoni;5023;5182;5193
MG;Cristina;10191;10486;10485
MG;Crucilândia;4800;4966;4991
MG;Cruzeiro da Fortaleza;3967;4103;4122
MG;Cruzília;14716;15227;15299
MG;Cuparaque;4728;4895;4922
MG;Curral de Dentro;7055;7345;7420
MG;Curvelo;75014;77824;78373
MG;Datas;5237;5409;5425
MG;Delfim Moreira;7962;8197;8199
MG;Delfinópolis;6869;7096;7120
MG;Delta;8546;9053;9280
MG;Descoberto;4804;4968;4989
MG;Desterro de Entre Rios;7032;7259;7279
MG;Desterro do Melo;2986;3060;3048
MG;Diamantina;46125;47647;47803
MG;Diogo de Vasconcelos;3830;3935;3929
MG;Dionísio;8520;8657;8558
MG;Divinésia;3309;3417;3427
MG;Divino;19241;19879;19947
MG;Divino das Laranjeiras;4933;5078;5080
MG;Divinolândia de Minas;7114;7376;7425
MG;Divinópolis;217404;226345;228643
MG;Divisa Alegre;6046;6315;6398
MG;Divisa Nova;5797;5990;6011
MG;Divisópolis;9351;9838;10027
MG;Dom Bosco;3778;3872;3857
MG;Dom Cavati;5170;5303;5288
MG;Dom Joaquim;4511;4632;4624
MG;Dom Silvério;5192;5344;5346
MG;Dom Viçoso;2988;3074;3074
MG;Dona Eusébia;6098;6334;6386
MG;Dores de Campos;9443;9805;9882
MG;Dores de Guanhães;5200;5343;5335
MG;Dores do Indaiá;13686;14048;14014
MG;Dores do Turvo;4412;4516;4495
MG;Doresópolis;1454;1504;1512
MG;Douradoquara;1850;1909;1915
MG;Durandé;7487;7747;7783
MG;Elói Mendes;25715;26759;27019
MG;Engenheiro Caldas;10421;10812;10888
MG;Engenheiro Navarro;7128;7345;7353
MG;Entre Folhas;5194;5360;5373
MG;Entre Rios de Minas;14413;14940;15034
MG;Ervália;18087;18707;18789
MG;Esmeraldas;62262;65224;66237
MG;Espera Feliz;23208;24098;24287
MG;Espinosa;31134;32081;32117
MG;Espírito Santo do Dourado;4470;4625;4648
MG;Estiva;10918;11285;11329
MG;Estrela Dalva;2440;2496;2483
MG;Estrela do Indaiá;3504;3602;3599
MG;Estrela do Sul;7532;7804;7851
MG;Eugenópolis;10657;11042;11107
MG;Ewbank da Câmara;3775;3901;3914
MG;Extrema;30016;31693;32402
MG;Fama;2350;2419;2421
MG;Faria Lemos;3342;3423;3409
MG;Felício dos Santos;5054;5157;5118
MG;Felisburgo;6974;7236;7288
MG;Felixlândia;14323;14864;14973
MG;Fernandes Tourinho;3101;3232;3269
MG;Ferros;10612;10807;10707
MG;Fervedouro;10452;10822;10880
MG;Florestal;6744;7026;7137
MG;Formiga;65464;67617;67833
MG;Formoso;8427;8817;8945
MG;Fortaleza de Minas;4150;4302;4330
MG;Fortuna de Minas;2746;2850;2872
MG;Francisco Badaró;10239;10542;10546
MG;Francisco Dumont;4920;5098;5130
MG;Francisco Sá;25116;25983;26102
MG;Franciscópolis;5706;5825;5784
MG;Frei Gaspar;5865;6033;6031
MG;Frei Inocêncio;9033;9366;9428
MG;Frei Lagonegro;3350;3462;3475
MG;Fronteira;14799;15658;16036
MG;Fronteira dos Vales;4655;4777;4765
MG;Fruta de Leite;5814;5919;5863
MG;Frutal;54511;56720;57269
MG;Funilândia;3942;4108;4153
MG;Galiléia;6908;7092;7076
MG;Gameleiras;5121;5264;5259
MG;Glaucilândia;2992;3097;3114
MG;Goiabeira;3105;3226;3253
MG;Goianá;3710;3849;3876
MG;Gonçalves;4235;4370;4381
MG;Gonzaga;5953;6148;6168
MG;Gouveia;11680;12030;12039
MG;Governador Valadares;266190;275568;276995
MG;Grão Mogol;15145;15667;15737
MG;Grupiara;1373;1414;1415
MG;Guanhães;31781;33020;33297
MG;Guapé;13911;14349;14379
MG;Guaraciaba;10218;10521;10527
MG;Guaraciama;4756;4919;4941
MG;Guaranésia;18727;19298;19319
MG;Guarani;8702;8977;8996
MG;Guarará;3894;3991;3977
MG;Guarda-Mor;6552;6741;6739
MG;Guaxupé;49792;51488;51704
MG;Guidoval;7164;7356;7341
MG;Guimarânia;7399;7693;7764
MG;Guiricema;8624;8838;8805
MG;Gurinhatã;6025;6144;6094
MG;Heliodora;6192;6416;6455
MG;Iapu;10406;10768;10820
MG;Ibertioga;5021;5163;5159
MG;Ibiá;23547;24435;24613
MG;Ibiaí;7928;8215;8264
MG;Ibiracatu;6098;6250;6228
MG;Ibiraci;12470;13006;13158
MG;Ibirité;162867;169908;171932
MG;Ibitiúra de Minas;3395;3503;3512
MG;Ibituruna;2883;2979;2990
MG;Icaraí de Minas;10963;11411;11524
MG;Igarapé;36363;38285;39045
MG;Igaratinga;9553;9997;10144
MG;Iguatama;7993;8213;8202
MG;Ijaci;5980;6225;6288
MG;Ilicínea;11633;12061;12141
MG;Imbé de Minas;6502;6739;6782
MG;Inconfidentes;6973;7217;7254
MG;Indaiabira;7316;7528;7527
MG;Indianópolis;6312;6568;6632
MG;Ingaí;2650;2740;2752
MG;Inhapim;24204;24882;24858
MG;Inhaúma;5846;6068;6114
MG;Inimutaba;7034;7297;7349
MG;Ipaba;17037;17729;17902
MG;Ipanema;18455;19165;19318
MG;Ipatinga;243541;253098;255266
MG;Ipiaçu;4120;4250;4260
MG;Ipuiúna;9607;9942;9991
MG;Iraí de Minas;6553;6795;6842
MG;Itabira;111514;115817;116745
MG;Itabirinha;10826;11224;11297
MG;Itabirito;46589;48614;49203
MG;Itacambira;5053;5241;5276
MG;Itacarambi;17761;18316;18350
MG;Itaguara;12534;12999;13087
MG;Itaipé;11957;12403;12489
MG;Itajubá;91643;94940;95491
MG;Itamarandiba;32595;33804;34033
MG;Itamarati de Minas;4123;4270;4295
MG;Itambacuri;22831;23528;23557
MG;Itambé do Mato Dentro;2238;2281;2261
MG;Itamogi;10293;10572;10553
MG;Itamonte;14276;14855;14998
MG;Itanhandu;14366;14902;15006
MG;Itanhomi;11899;12280;12311
MG;Itaobim;20961;21569;21566
MG;Itapagipe;13932;14501;14645
MG;Itapecerica;21399;22054;22082
MG;Itapeva;8861;9236;9338
MG;Itatiaiuçu;10142;10563;10674
MG;Itaú de Minas;15135;15694;15798
MG;Itaúna;86762;90084;90783
MG;Itaverava;5711;5833;5795
MG;Itinga;14485;14963;15012
MG;Itueta;5859;6051;6069
MG;Ituiutaba;98392;102020;102690
MG;Itumirim;6101;6263;6250
MG;Iturama;35308;36837;37277
MG;Itutinga;3879;3976;3963
MG;Jaboticatubas;17679;18508;18785
MG;Jacinto;12142;12511;12524
MG;Jacuí;7520;7755;7770
MG;Jacutinga;23341;24354;24648
MG;Jaguaraçu;3011;3112;3124
MG;Jaíba;34539;36098;36586
MG;Jampruca;5121;5303;5333
MG;Janaúba;67581;70041;70472
MG;Januária;65744;67875;68065
MG;Japaraíba;4010;4168;4206
MG;Japonvar;8331;8599;8622
MG;Jeceaba;5288;5387;5340
MG;Jenipapo de Minas;7211;7479;7531
MG;Jequeri;12726;13041;12993
MG;Jequitaí;7893;8069;8021
MG;Jequitibá;5154;5307;5310
MG;Jequitinhonha;24317;25150;25260
MG;Jesuânia;4760;4899;4899
MG;Joaíma;15000;15483;15523
MG;Joanésia;5246;5305;5222
MG;João Monlevade;74655;77474;78040
MG;João Pinheiro;45848;47549;47870
MG;Joaquim Felício;4371;4538;4573
MG;Jordânia;10394;10744;10786
MG;José Gonçalves de Minas;4532;4656;4650
MG;José Raydan;4487;4681;4738
MG;Josenópolis;4614;4778;4804
MG;Juatuba;23080;24255;24662
MG;Juiz de Fora;525225;545942;550710
MG;Juramento;4146;4288;4307
MG;Juruaia;9474;9887;10008
MG;Juvenília;5697;5863;5862
MG;Ladainha;17170;17782;17881
MG;Lagamar;7584;7802;7800
MG;Lagoa da Prata;47076;49089;49654
MG;Lagoa dos Patos;4191;4298;4285
MG;Lagoa Dourada;12373;12808;12874
MG;Lagoa Formosa;17293;17885;17962
MG;Lagoa Grande;8786;9134;9216
MG;Lagoa Santa;54732;57589;58702
MG;Lajinha;19622;20219;20241
MG;Lambari;19752;20453;20564
MG;Lamim;3432;3524;3517
MG;Laranjal;6517;6740;6770
MG;Lassance;6474;6663;6663
MG;Lavras;94228;98172;99229
MG;Leandro Ferreira;3202;3296;3297
MG;Leme do Prado;4815;4965;4974
MG;Leopoldina;51286;52915;53032
MG;Liberdade;5279;5401;5373
MG;Lima Duarte;16216;16740;16786
MG;Limeira do Oeste;6999;7269;7327
MG;Lontra;8506;8821;8881
MG;Luisburgo;6225;6407;6407
MG;Luislândia;6443;6660;6685
MG;Luminárias;5413;5571;5571
MG;Luz;17585;18168;18230
MG;Machacalis;6985;7200;7210
MG;Machado;39264;40760;41070
MG;Madre de Deus de Minas;4930;5091;5108
MG;Malacacheta;18705;19228;19209
MG;Mamonas;6349;6554;6573
MG;Manga;19489;19898;19757
MG;Manhuaçu;81455;84934;85909
MG;Manhumirim;21587;22348;22465
MG;Mantena;27148;27983;28023
MG;Mar de Espanha;11928;12384;12480
MG;Maravilhas;7304;7600;7674
MG;Maria da Fé;14157;14551;14534
MG;Mariana;55353;57639;58233
MG;Marilac;4189;4297;4286
MG;Mário Campos;13594;14222;14427
MG;Maripá de Minas;2818;2917;2934
MG;Marliéria;4008;4125;4126
MG;Marmelópolis;2919;2979;2958
MG;Martinho Campos;12731;13180;13248
MG;Martins Soares;7398;7744;7858
MG;Mata Verde;7994;8299;8363
MG;Materlândia;4558;4673;4659
MG;Mateus Leme;28417;29578;29873
MG;Mathias Lobato;3329;3406;3389
MG;Matias Barbosa;13603;14104;14196
MG;Matias Cardoso;10188;10608;10717
MG;Matipó;17843;18491;18604
MG;Mato Verde;12609;12947;12921
MG;Matozinhos;34624;36031;36382
MG;Matutina;3750;3856;3853
MG;Medeiros;3506;3644;3676
MG;Medina;20934;21513;21485
MG;Mendes Pimentel;6338;6533;6541
MG;Mercês;10415;10753;10784
MG;Mesquita;5963;6084;6038
MG;Minas Novas;30852;31811;31864
MG;Minduri;3841;3957;3960
MG;Mirabela;13116;13552;13598
MG;Miradouro;10324;10674;10718
MG;Miraí;14009;14540;14649
MG;Miravânia;4604;4772;4803
MG;Moeda;4723;4883;4903
MG;Moema;7106;7363;7406
MG;Monjolos;2327;2379;2365
MG;Monsenhor Paulo;8244;8537;8583
MG;Montalvânia;15631;15974;15875
MG;Monte Alegre de Minas;19863;20594;20728
MG;Monte Azul;21717;22218;22102
MG;Monte Belo;13049;13435;13440
MG;Monte Carmelo;46055;47595;47770
MG;Monte Formoso;4693;4855;4877
MG;Monte Santo de Minas;21238;21878;21897
MG;Monte Sião;21658;22557;22794
MG;Montes Claros;370216;385898;390212
MG;Montezuma;7599;7901;7973
MG;Morada Nova de Minas;8353;8657;8712
MG;Morro da Garça;2615;2669;2649
MG;Morro do Pilar;3349;3421;3399
MG;Munhoz;6197;6351;6327
MG;Muriaé;102074;105861;106576
MG;Mutum;26657;27456;27475
MG;Muzambinho;20406;21007;21012
MG;Nacip Raydan;3159;3256;3261
MG;Nanuque;40716;41876;41852
MG;Naque;6453;6708;6767
MG;Natalândia;3279;3376;3377
MG;Natércia;4661;4802;4807
MG;Nazareno;8062;8363;8422
MG;Nepomuceno;25871;26725;26812
MG;Ninheira;9885;10219;10261
MG;Nova Belém;3617;3662;3609
MG;Nova Era;17494;18002;18000
MG;Nova Lima;83507;87391;88672
MG;Nova Módica;3744;3830;3811
MG;Nova Ponte;13314;13988;14241
MG;Nova Porteirinha;7400;7623;7630
MG;Nova Resende;15599;16191;16313
MG;Nova Serrana;79174;84550;87260
MG;Nova União;5575;5752;5766
MG;Novo Cruzeiro;30767;31715;31760
MG;Novo Oriente de Minas;10395;10738;10773
MG;Novorizonte;5017;5196;5226
MG;Olaria;1927;1957;1935
MG;Olhos-d'Água;5416;5659;5735
MG;Olímpio Noronha;2577;2677;2700
MG;Oliveira;39801;41181;41375
MG;Oliveira Fortes;2120;2181;2182
MG;Onça de Pitangui;3066;3164;3171
MG;Oratórios;4514;4660;4673
MG;Orizânia;7409;7701;7767
MG;Ouro Branco;36006;37492;37878
MG;Ouro Fino;31893;33031;33214
MG;Ouro Preto;70886;73349;73700
MG;Ouro Verde de Minas;5985;6148;6138
MG;Padre Carvalho;5926;6154;6203
MG;Padre Paraíso;19057;19744;19859
MG;Pai Pedro;5950;6137;6150
MG;Paineiras;4592;4708;4692
MG;Pains;8047;8307;8329
MG;Paiva;1549;1590;1587
MG;Palma;6543;6738;6742
MG;Palmópolis;6636;6674;6537
MG;Papagaios;14433;15007;15144
MG;Pará de Minas;85908;89418;90306
MG;Paracatu;86153;89530;90294
MG;Paraguaçu;20442;21164;21276
MG;Paraisópolis;19664;20410;20563
MG;Paraopeba;22893;23762;23940
MG;Passa Quatro;15692;16224;16290
MG;Passa Tempo;8155;8377;8363
MG;Passabém;1739;1776;1764
MG;Passa-Vinte;2067;2121;2117
MG;Passos;107661;111651;112402
MG;Patis;5642;5846;5881
MG;Patos de Minas;140950;146416;147614
MG;Patrocínio;83882;87178;87928
MG;Patrocínio do Muriaé;5352;5548;5583
MG;Paula Cândido;9307;9605;9630
MG;Paulistas;4889;5020;5010
MG;Pavão;8541;8771;8755
MG;Peçanha;17272;17797;17817
MG;Pedra Azul;23874;24612;24648
MG;Pedra Bonita;6739;6978;7015
MG;Pedra do Anta;3361;3414;3375
MG;Pedra do Indaiá;3885;4006;4013
MG;Pedra Dourada;2247;2345;2374
MG;Pedralva;11386;11683;11652
MG;Pedras de Maria da Cruz;10534;10970;11084
MG;Pedrinópolis;3510;3626;3638
MG;Pedro Leopoldo;59670;61975;62473
MG;Pedro Teixeira;1785;1838;1840
MG;Pequeri;3188;3296;3310
MG;Pequi;4131;4284;4314
MG;Perdigão;9396;9943;10185
MG;Perdizes;14713;15323;15484
MG;Perdões;20292;21013;21129
MG;Periquito;6975;7150;7126
MG;Pescador;4142;4274;4284
MG;Piau;2816;2887;2877
MG;Piedade de Caratinga;7377;7744;7878
MG;Piedade de Ponte Nova;4067;4192;4197
MG;Piedade do Rio Grande;4656;4766;4744
MG;Piedade dos Gerais;4696;4867;4897
MG;Pimenta;8299;8582;8619
MG;Pingo-d'Água;4511;4696;4743
MG;Pintópolis;7251;7491;7516
MG;Piracema;6391;6575;6573
MG;Pirajuba;4946;5253;5396
MG;Piranga;17266;17804;17835
MG;Piranguçu;5254;5432;5454
MG;Piranguinho;8110;8404;8456
MG;Pirapetinga;10414;10754;10787
MG;Pirapora;53832;55704;55972
MG;Piraúba;10821;11123;11112
MG;Pitangui;25771;26797;27040
MG;Piumhi;32352;33580;33833
MG;Planura;10700;11194;11355
MG;Poço Fundo;16082;16633;16705
MG;Poços de Caldas;154974;161025;162379
MG;Pocrane;8856;9050;8994
MG;Pompéu;29561;30699;30943
MG;Ponte Nova;57706;59614;59814
MG;Ponto Chique;4014;4161;4187
MG;Ponto dos Volantes;11469;11881;11949
MG;Porteirinha;37588;38697;38709
MG;Porto Firme;10560;10955;11033
MG;Poté;15801;16350;16428
MG;Pouso Alegre;134215;140223;142073
MG;Pouso Alto;6145;6291;6263
MG;Prados;8495;8807;8865
MG;Prata;26139;27109;27293
MG;Pratápolis;8746;8975;8952
MG;Pratinha;3323;3455;3485
MG;Presidente Bernardes;5491;5630;5612
MG;Presidente Juscelino;3846;3928;3901
MG;Presidente Kubitschek;2961;3050;3053
MG;Presidente Olegário;18698;19325;19398
MG;Prudente de Morais;9776;10181;10287
MG;Quartel Geral;3346;3470;3493
MG;Queluzito;1872;1934;1940
MG;Raposos;15502;16055;16144
MG;Raul Soares;23748;24423;24408
MG;Recreio;10316;10635;10651
MG;Reduto;6667;6920;6973
MG;Resende Costa;11001;11378;11429
MG;Resplendor;17107;17631;17653
MG;Ressaquinha;4735;4889;4820
MG;Riachinho;8013;8257;8266
MG;Riacho dos Machados;9361;9643;9650
MG;Ribeirão das Neves;303029;315819;319310
MG;Ribeirão Vermelho;3857;3990;4008
MG;Rio Acima;9307;9704;9816
MG;Rio Casca;14042;14376;14310
MG;Rio do Prado;5191;5333;5324
MG;Rio Doce;2488;2575;2588
MG;Rio Espera;5939;6045;5986
MG;Rio Manso;5372;5585;5636
MG;Rio Novo;8737;9013;9032
MG;Rio Paranaíba;11939;12328;12364
MG;Rio Pardo de Minas;29381;30418;30578
MG;Rio Piracicaba;14151;14578;14590
MG;Rio Pomba;17224;17804;17872
MG;Rio Preto;5315;5487;5502
MG;Rio Vermelho;13455;13755;13674
MG;Ritápolis;4850;4955;4922
MG;Rochedo de Minas;2148;2229;2246
MG;Rodeiro;7093;7429;7543
MG;Romaria;3575;3671;3664
MG;Rosário da Limeira;4305;4464;4495
MG;Rubelita;7406;7428;7257
MG;Rubim;9958;10278;10304
MG;Sabará;127897;132636;133528
MG;Sabinópolis;15619;16042;16014
MG;Sacramento;24283;25225;25432
MG;Salinas;39550;40942;41098
MG;Salto da Divisa;6872;7084;7096
MG;Santa Bárbara;28435;29595;29888
MG;Santa Bárbara do Leste;7754;8027;8068
MG;Santa Bárbara do Monte Verde;2852;2972;3005
MG;Santa Bárbara do Tugúrio;4532;4646;4631
MG;Santa Cruz de Minas;7990;8298;8365
MG;Santa Cruz de Salinas;4336;4434;4408
MG;Santa Cruz do Escalvado;4934;5050;5026
MG;Santa Efigênia de Minas;4552;4661;4641
MG;Santa Fé de Minas;3935;4034;4021
MG;Santa Helena de Minas;6101;6309;6336
MG;Santa Juliana;11830;12455;12702
MG;Santa Luzia;205666;213345;214830
MG;Santa Margarida;15207;15772;15879
MG;Santa Maria de Itabira;10584;10918;10942
MG;Santa Maria do Salto;5261;5406;5400
MG;Santa Maria do Suaçuí;14402;14839;14854
MG;Santa Rita de Caldas;8990;9239;9228
MG;Santa Rita de Ibitipoca;3544;3628;3611
MG;Santa Rita de Jacutinga;4960;5090;5077
MG;Santa Rita de Minas;6661;6924;6984
MG;Santa Rita do Itueto;5643;5782;5760
MG;Santa Rita do Sapucaí;38734;40435;40941
MG;Santa Rosa da Serra;3241;3347;3357
MG;Santa Vitória;18406;19106;19250
MG;Santana da Vargem;7188;7379;7364
MG;Santana de Cataguases;3662;3793;3815
MG;Santana de Pirapama;7918;8106;8068
MG;Santana do Deserto;3873;3997;4006
MG;Santana do Garambéu;2273;2361;2381
MG;Santana do Jacaré;4638;4793;4811
MG;Santana do Manhuaçu;8579;8834;8839
MG;Santana do Paraíso;28641;30255;30943
MG;Santana do Riacho;4066;4211;4235
MG;Santana dos Montes;3804;3908;3902
MG;Santo Antônio do Amparo;17532;18162;18266
MG;Santo Antônio do Aventureiro;3542;3650;3655
MG;Santo Antônio do Grama;4041;4138;4120
MG;Santo Antônio do Itambé;4067;4151;4121
MG;Santo Antônio do Jacinto;11720;12042;12024
MG;Santo Antônio do Monte;26353;27352;27556
MG;Santo Antônio do Retiro;7001;7236;7264
MG;Santo Antônio do Rio Abaixo;1771;1820;1818
MG;Santo Hipólito;3201;3276;3261
MG;Santos Dumont;46208;47557;47558
MG;São Bento Abade;4704;4915;4981
MG;São Brás do Suaçuí;3548;3673;3693
MG;São Domingos das Dores;5441;5622;5642
MG;São Domingos do Prata;17314;17811;17805
MG;São Félix de Minas;3372;3467;3465
MG;São Francisco;54180;56003;56217
MG;São Francisco de Paula;6476;6666;6668
MG;São Francisco de Sales;5852;6069;6110
MG;São Francisco do Glória;5100;5211;5177
MG;São Geraldo;10648;11178;11372
MG;São Geraldo da Piedade;4295;4372;4329
MG;São Geraldo do Baixio;3580;3740;3788
MG;São Gonçalo do Abaeté;6390;6651;6717
MG;São Gonçalo do Pará;10765;11289;11475
MG;São Gonçalo do Rio Abaixo;9976;10384;10488
MG;São Gonçalo do Rio Preto;3071;3170;3180
MG;São Gonçalo do Sapucaí;24148;25007;25143
MG;São Gotardo;32452;33774;34107
MG;São João Batista do Glória;6981;7241;7292
MG;São João da Lagoa;4695;4858;4880
MG;São João da Mata;2728;2808;2809
MG;São João da Ponte;25257;25961;25933
MG;São João das Missões;11940;12421;12539
MG;São João del Rei;85353;88405;88902
MG;São João do Manhuaçu;10476;10917;11038
MG;São João do Manteninha;5307;5530;5591
MG;São João do Oriente;7781;7964;7925
MG;São João do Pacuí;4120;4276;4308
MG;São João do Paraíso;22517;23303;23417
MG;São João Evangelista;15558;16028;16043
MG;São João Nepomuceno;25249;26114;26227
MG;São Joaquim de Bicas;26653;28064;28624
MG;São José da Barra;6888;7155;7213
MG;São José da Lapa;20524;21538;21905
MG;São José da Safira;4103;4241;4258
